Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
ada,mca,10,zgraph,fa,D100,41,mega,0.6882224685883223,0.7728970953853616,0.0002,0.0008,0.75,0.8275862068965518,0.0,0.0,0.7254545454545455,0.8106521784830971,5
knn,mca,20,loggraph,pca,D100,41,median,0.7191666666666666,0.8227734423386599,0.0334,0.0234,0.65,0.7878787878787878,0.061,0.021,0.72,0.8279936461388073,5
knn,mca,2,rankgraph,fa,D100,41,median,0.6791666666666666,0.7904453441295546,0.0516,0.0384,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6900000000000001,0.8082966764418377,5
svc,mca,16,loggraph,pca,D100,41,mean,0.7566666666666666,0.8188972431077695,0.0126,0.0192,0.7,0.8125000000000001,0.028999999999999998,0.016,0.71,0.7999014778325122,5
svc,mca,5,rankgraph,pca,D100,41,none,0.7566666666666666,0.8355680551332724,0.0302,0.0278,0.65,0.7878787878787878,0.056000000000000015,0.017,0.6796000000000001,0.7928417508417509,125
svc,mca,5,rankgraph,pca,D100,41,meta,0.7558333333333334,0.8447645687645687,0.0132,0.007399999999999999,0.65,0.7878787878787878,0.056000000000000015,0.017,0.65,0.7851417399804497,5
rfc,mca,18,rankgraph,fa,D100,41,median,0.6916666666666667,0.8057525083612042,0.06799999999999999,0.041600000000000005,0.75,0.8387096774193549,0.008,0.01,0.7100000000000001,0.8175146627565981,5
svc,mca,14,zgraph,fa,D100,41,median,0.6916666666666667,0.7298659974356568,0.07980000000000001,0.16640000000000002,0.75,0.8275862068965518,0.008,0.003,0.72,0.7725474525474525,5
svc,mca,12,zgraph,fa,D100,41,consensus,0.7416666666666666,0.7819450587252443,0.0284,0.0608,0.75,0.8275862068965518,0.005,0.009000000000000001,0.74,0.7938579938579939,5
svc,mca,14,loggraph,pca,D100,41,mega,0.7228611111111111,0.8066327561565944,0.001,0.0,0.74,0.8414634146341464,0.0,0.0,0.7133333333333334,0.8127898915796805,5
svc,mca,5,graph,pca,D100,41,median,0.7716666666666667,0.8187878787878787,0.0256,0.0396,0.65,0.7741935483870968,0.055999999999999994,0.027000000000000003,0.6699999999999999,0.7652910052910052,5
svc,mca,18,loggraph,pca,D100,41,mean,0.7566666666666666,0.8188972431077695,0.015,0.0184,0.65,0.7878787878787878,0.054000000000000006,0.026000000000000002,0.71,0.7999014778325122,5
ada,mca,16,loggraph,fa,D100,41,mean,0.6166666666666667,0.7292490118577076,0.2012,0.16660000000000005,0.7,0.8125000000000001,0.028999999999999998,0.016,0.71,0.8087672811059908,5
rfc,mca,7,rankgraph,fa,D100,41,median,0.7183333333333334,0.8190185016271971,0.021200000000000004,0.018000000000000002,0.7,0.8125000000000001,0.028999999999999998,0.013999999999999999,0.76,0.8446329254727475,5
svc,mca,2,rankgraph,pca,D100,41,median,0.7316666666666667,0.8214654910307084,0.028600000000000007,0.029800000000000007,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6699999999999999,0.7871330819717915,5
ada,mca,10,zgraph,pca,D100,41,mean,0.7066666666666667,0.7856126482213439,0.054200000000000005,0.0558,0.7,0.8125000000000001,0.021,0.017,0.7000000000000001,0.7923148148148149,5
knn,mca,16,graph,pca,D100,41,consensus,0.6799999999999999,0.7872727272727273,0.0972,0.056200000000000014,0.7,0.8125000000000001,0.028999999999999998,0.016,0.72,0.8205645161290323,5
svc,mca,2,loggraph,pca,D100,41,median,0.7433333333333333,0.8111050353155618,0.018000000000000002,0.0216,0.65,0.7878787878787878,0.06,0.027000000000000003,0.76,0.8348440065681444,5
svc,mca,12,rankgraph,pca,D100,41,mean,0.7191666666666666,0.8067801763453938,0.0518,0.049,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.67,0.78787743021614,5
svc,mca,20,rankgraph,fa,D100,41,median,0.6666666666666666,0.7749450549450548,0.0756,0.06260000000000003,0.7,0.8235294117647058,0.018000000000000002,0.006999999999999999,0.6599999999999999,0.7903030303030303,5
ada,mca,14,graph,pca,D100,41,mega,0.7433809523809524,0.8231213437838253,0.0,0.0,0.7333333333333333,0.8245614035087719,0.0,0.0,0.7120000000000001,0.8011869078072451,5
knn,mca,16,rankgraph,fa,D100,41,mean,0.6908333333333333,0.8008424908424908,0.0502,0.0322,0.65,0.7878787878787878,0.059000000000000004,0.026000000000000002,0.7100000000000001,0.8210606060606059,5
knn,mca,14,rankgraph,fa,D100,41,mega,0.6142936507936508,0.7115558591776417,0.0976,0.0178,0.69,0.8050314465408805,0.0,0.0,0.6793333333333333,0.7945316644565951,5
knn,mca,16,graph,pca,D100,41,mean,0.6799999999999999,0.7872727272727273,0.0972,0.056200000000000014,0.7,0.8125000000000001,0.028999999999999998,0.016,0.72,0.8205645161290323,5
rfc,mca,2,graph,pca,D100,41,consensus,0.7325,0.8186429512516469,0.030000000000000006,0.0278,0.75,0.8387096774193549,0.005,0.008,0.77,0.8515591397849462,5
knn,mca,18,zgraph,fa,D100,41,none,0.640287037037037,0.7235769811734722,0.14810666666666664,0.17652444444444446,0.7005555555555557,0.7860376249265141,0.017888888888888885,0.02583333333333333,0.6798888888888887,0.7745502071647664,450
knn,mca,18,zgraph,fa,D100,41,meta,0.6275000000000001,0.7195286195286195,0.1562,0.18,0.6972222222222221,0.7842090859332241,0.02,0.027166666666666662,0.6905555555555556,0.7838516353483603,5
lrc,mca,2,zgraph,pca,D100,41,mega,0.7645454545454544,0.8241522779280215,0.0284,0.0228,0.8,0.8666666666666666,0.0,0.0,0.73,0.8057288815909507,5
knn,mca,18,rankgraph,fa,D100,41,mean,0.7166666666666666,0.8205746845746846,0.0356,0.028200000000000006,0.65,0.7878787878787878,0.054000000000000006,0.026000000000000002,0.6900000000000001,0.8120543672014259,5
lrc,mca,12,loggraph,fa,D100,41,median,0.6658333333333333,0.7554066985645934,0.0896,0.08940000000000001,0.6,0.7142857142857143,0.142,0.124,0.5700000000000001,0.6812763532763533,5
ada,mca,10,rankgraph,pca,D100,41,none,0.7425499999999999,0.8202152873823354,0.023056000000000004,0.025968,0.6509999999999999,0.7885918003565063,0.051379999999999995,0.029639999999999996,0.67,0.7808757628835425,250
ada,mca,10,rankgraph,pca,D100,41,meta,0.7433333333333333,0.8255620321707278,0.0226,0.0226,0.6950000000000001,0.8199643493761141,0.0241,0.013800000000000002,0.6799999999999999,0.7897053872053872,5
ada,mca,18,loggraph,fa,D100,41,none,0.6148611111111111,0.7216496883403062,0.17341555555555555,0.12794000000000005,0.6505555555555557,0.7746191756272405,0.053600000000000016,0.02983333333333333,0.6194444444444445,0.7399025387459879,450
ada,mca,18,loggraph,fa,D100,41,meta,0.6533333333333333,0.7561001317523057,0.1112,0.08780000000000003,0.6527777777777778,0.7892466329966329,0.05200000000000001,0.02538888888888889,0.6594444444444444,0.7742762795335099,5
rfc,mca,7,zgraph,pca,D100,41,none,0.6948333333333334,0.8006746131715076,0.06572,0.05214857142857143,0.6528571428571427,0.7760368663594469,0.05842857142857143,0.030342857142857137,0.7002857142857142,0.7989503740193395,175
rfc,mca,7,zgraph,pca,D100,41,meta,0.7058333333333333,0.8030807453416149,0.0654,0.0518,0.7428571428571429,0.8216045038705138,0.008428571428571428,0.010714285714285716,0.6900000000000002,0.7895438998736312,5
ada,mca,7,zgraph,fa,D100,41,mega,0.6761186974789916,0.7574638504798521,0.0484,0.011000000000000001,0.73125,0.8286852589641435,0.0,0.0,0.74875,0.8294252525489849,5
rfc,mca,16,rankgraph,fa,D100,41,mega,0.6466701404971438,0.7612623944472265,0.0028,0.0,0.7,0.8125000000000001,0.0,0.0,0.6988235294117647,0.8041059258105101,5
svc,mca,5,graph,pca,D100,41,consensus,0.7333333333333333,0.7899886078833448,0.036000000000000004,0.0556,0.7,0.7999999999999999,0.018000000000000002,0.016,0.68,0.7711030199186121,5
rfc,mca,14,rankgraph,fa,D100,41,mean,0.6799999999999999,0.7943030303030303,0.06520000000000001,0.04080000000000001,0.65,0.7878787878787878,0.07200000000000001,0.021,0.6900000000000001,0.8065802714047494,5
rfc,mca,2,zgraph,fa,D100,41,mega,0.7333333333333333,0.8142403514095395,0.0054,0.003,0.7,0.7999999999999999,0.002,0.0,0.72,0.8193939393939393,5
knn,mca,7,graph,fa,D100,41,mean,0.7308333333333332,0.7961344537815126,0.036000000000000004,0.03960000000000001,0.65,0.7586206896551724,0.06,0.047,0.71,0.7910948310948309,5
svc,mca,20,zgraph,fa,D100,41,ref,0.705,0.7355555555555555,0.1036,0.1648,0.75,0.8275862068965518,0.004,0.004,0.7299999999999999,0.7836359292881032,5
rfc,mca,18,rankgraph,fa,D100,41,mega,0.6598505065480603,0.7734316396305475,0.0,0.0,0.6973684210526315,0.8111658456486043,0.0,0.0,0.7384210526315791,0.8324915027073558,5
knn,mca,5,zgraph,fa,D100,41,mean,0.6658333333333333,0.7395603089720736,0.1356,0.1618,0.65,0.7407407407407408,0.055999999999999994,0.057999999999999996,0.6699999999999999,0.7608954008954009,5
ada,mca,7,rankgraph,fa,D100,41,none,0.5944047619047619,0.6627523079513927,0.2872342857142857,0.3108057142857143,0.7971428571428572,0.8638827838827838,0.0008285714285714286,0.0038,0.6402857142857143,0.7156722252158285,175
ada,mca,7,rankgraph,fa,D100,41,meta,0.6058333333333333,0.69401185770751,0.2352,0.223,0.75,0.8387096774193549,0.005,0.008,0.6514285714285714,0.7371276194540138,5
svc,mca,14,zgraph,fa,D100,41,consensus,0.7158333333333333,0.7552923976608186,0.0478,0.1084,0.75,0.8275862068965518,0.008,0.003,0.7299999999999999,0.7903310859832599,5
lrc,mca,14,rankgraph,fa,D100,41,mega,0.6614285714285714,0.7451541343261088,0.0132,0.0016,0.65,0.7586206896551724,0.0,0.0,0.5793333333333334,0.6855789829744052,5
knn,mca,2,loggraph,fa,D100,41,consensus,0.6925,0.8030345596432552,0.0548,0.0352,0.65,0.7878787878787878,0.06,0.027000000000000003,0.65,0.7878787878787878,5
rfc,mca,18,loggraph,pca,D100,41,consensus,0.7575000000000001,0.8402356902356901,0.0298,0.0274,0.7,0.8235294117647058,0.018000000000000002,0.011000000000000001,0.6799999999999999,0.8070632798573975,5
ada,mca,12,rankgraph,fa,D100,41,consensus,0.6291666666666667,0.7232854864433812,0.1172,0.13620000000000002,0.75,0.8387096774193549,0.005,0.008,0.66,0.7524274346343311,5
lrc,mca,18,rankgraph,fa,D100,41,mean,0.6433333333333333,0.7370116992084956,0.1592,0.1652,0.7,0.7857142857142857,0.018000000000000002,0.026000000000000002,0.6799999999999999,0.7814838035527691,5
svc,mca,18,graph,fa,D100,41,consensus,0.7308333333333333,0.7872180451127819,0.09300000000000001,0.0964,0.75,0.8275862068965518,0.008,0.01,0.76,0.8092159048680788,5
rfc,mca,12,loggraph,fa,D100,41,consensus,0.6799999999999999,0.7860131752305666,0.10239999999999998,0.0594,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.7,0.8133724340175954,5
svc,mca,12,graph,fa,D100,41,median,0.7183333333333334,0.7572362278244632,0.0556,0.13440000000000002,0.8,0.8750000000000001,0.001,0.003,0.72,0.7864175824175825,5
lrc,mca,5,graph,fa,D100,41,mega,0.7382646691635456,0.7814297973726232,0.018000000000000002,0.0836,0.6333333333333333,0.7411764705882353,0.0,0.0,0.5783333333333334,0.6821896579511784,5
knn,mca,7,zgraph,fa,D100,41,none,0.6677857142857143,0.7531967902062703,0.12139999999999998,0.11210857142857143,0.6999999999999998,0.7857142857142856,0.029000000000000005,0.027000000000000003,0.7005714285714285,0.7841134388326506,175
knn,mca,7,zgraph,fa,D100,41,meta,0.6791666666666667,0.7687349687349687,0.08580000000000003,0.0748,0.7000000000000001,0.7857142857142857,0.028999999999999998,0.027000000000000003,0.7114285714285714,0.7973090113563657,5
lrc,mca,16,graph,pca,D100,41,mega,0.7401787092789871,0.8046386540637833,0.0,0.0,0.8,0.8666666666666666,0.0,0.0,0.75,0.8233076184964604,5
ada,mca,14,zgraph,pca,D100,41,mega,0.7217261904761905,0.8029801667734059,0.0108,0.0,0.75,0.8387096774193549,0.0,0.0,0.7146666666666667,0.8062427940320689,5
rfc,mca,18,rankgraph,pca,D100,41,mega,0.7441543118359278,0.8327143890318057,0.0,0.0,0.6763157894736842,0.8044515103338633,0.0,0.0,0.653157894736842,0.7764788071267288,5
lrc,mca,16,rankgraph,fa,D100,41,mean,0.5908333333333333,0.6876053188073648,0.2122,0.234,0.7,0.7857142857142857,0.028999999999999998,0.026000000000000002,0.71,0.7930428192497158,5
ada,mca,18,zgraph,pca,D100,41,mega,0.7042463553249321,0.7819941652958728,0.1968,0.1204,0.7210526315789474,0.8184931506849317,0.0,0.0,0.7142105263157894,0.8009962525031079,5
ada,mca,2,loggraph,fa,D100,41,median,0.655,0.7543389943389944,0.12100000000000002,0.0982,0.65,0.7878787878787878,0.06,0.027000000000000003,0.62,0.7551332288401253,5
svc,mca,5,loggraph,pca,D100,41,mega,0.7788810861423221,0.8422567134762258,0.0014,0.0004,0.65,0.7878787878787878,0.0,0.0,0.6666666666666667,0.7812739687923408,5
ada,mca,18,zgraph,fa,D100,41,mega,0.7314028910303929,0.8099000031605048,0.0,0.0,0.7263157894736842,0.826086956521739,0.0,0.0,0.6931578947368421,0.7933614580144833,5
lrc,mca,20,zgraph,fa,D100,41,median,0.7683333333333333,0.8102126975191991,0.02,0.040999999999999995,0.75,0.8148148148148148,0.004,0.006999999999999999,0.74,0.8082522841143531,5
svc,mca,7,loggraph,pca,D100,41,mean,0.7566666666666666,0.8225336067441331,0.012200000000000004,0.0174,0.65,0.7878787878787878,0.06,0.027000000000000003,0.73,0.8184192753853488,5
lrc,mca,20,rankgraph,pca,D100,41,median,0.7816666666666666,0.8487329192546585,0.0316,0.018000000000000002,0.65,0.7741935483870968,0.061,0.032,0.6699999999999999,0.781757508342603,5
knn,mca,7,zgraph,fa,D100,41,consensus,0.6399999999999999,0.725331059960216,0.16440000000000002,0.1718,0.75,0.8275862068965518,0.005,0.008,0.7,0.7786112023353404,5
svc,mca,2,rankgraph,fa,D100,41,consensus,0.6666666666666666,0.7749450549450548,0.075,0.06539999999999999,0.7,0.8235294117647058,0.028999999999999998,0.011000000000000001,0.6599999999999999,0.7903030303030303,5
rfc,mca,12,loggraph,fa,D100,41,mean,0.6408333333333334,0.7658656544743501,0.0942,0.0628,0.65,0.7878787878787878,0.054000000000000006,0.027000000000000003,0.7299999999999999,0.8282258064516128,5
knn,mca,10,loggraph,fa,D100,41,none,0.6671500000000001,0.7858350168350169,0.065816,0.044652,0.65,0.787878787878788,0.052000000000000005,0.03,0.6597999999999999,0.7823720480668758,250
knn,mca,10,loggraph,fa,D100,41,meta,0.6666666666666666,0.7854578754578755,0.066,0.0448,0.6950000000000001,0.8100378787878789,0.0241,0.018300000000000004,0.705,0.8146929753598275,5
knn,mca,14,graph,pca,D100,41,none,0.6680595238095238,0.7877606046127786,0.06153714285714286,0.037917142857142865,0.7007142857142861,0.8128744239631337,0.02278571428571428,0.011871428571428573,0.6809999999999998,0.7881314997263277,350
knn,mca,14,graph,pca,D100,41,meta,0.6541666666666667,0.7619762845849803,0.08,0.06140000000000001,0.6500000000000001,0.7573435504469987,0.07199999999999998,0.039499999999999987,0.6728571428571427,0.7663165154950871,5
lrc,mca,5,zgraph,fa,D100,41,mega,0.7732896379525593,0.813901712520626,0.0,0.0016,0.8,0.8571428571428571,0.0,0.0,0.735,0.8067419426040114,5
rfc,mca,12,zgraph,pca,D100,41,none,0.7310416666666667,0.8212521292448829,0.09343333333333334,0.07119333333333333,0.7008333333333335,0.8006451612903224,0.020733333333333333,0.0257,0.7100000000000001,0.8012743612832601,300
rfc,mca,12,zgraph,pca,D100,41,meta,0.7449999999999999,0.8253196079283036,0.0932,0.0716,0.7000000000000001,0.7999999999999999,0.021,0.02600000000000001,0.7091666666666666,0.8002756112023354,5
lrc,mca,18,zgraph,pca,D100,41,none,0.7698611111111111,0.8251171648929088,0.020064444444444447,0.030753333333333337,0.7999999999999998,0.8571428571428571,0.004000000000000001,0.005999999999999999,0.7300000000000002,0.8029600313125217,450
lrc,mca,18,zgraph,pca,D100,41,meta,0.7441666666666666,0.8140952380952381,0.025,0.0354,0.75,0.8275862068965518,0.008,0.010000000000000002,0.7411111111111109,0.8203134059072756,5
svc,mca,14,rankgraph,pca,D100,41,mean,0.7316666666666667,0.8161135096787271,0.0478,0.0452,0.65,0.7878787878787878,0.07200000000000001,0.021,0.67,0.78787743021614,5
knn,mca,12,loggraph,fa,D100,41,mega,0.6670235263018769,0.7476521814690488,0.0942,0.0664,0.5884615384615385,0.7131367292225201,0.001,0.0,0.6046153846153846,0.7240776740520205,5
svc,mca,16,zgraph,pca,D100,41,none,0.7958333333333333,0.8389088663688207,0.008600000000000002,0.021000000000000005,0.7999999999999999,0.8666666666666665,0.0020000000000000005,0.0020000000000000005,0.650375,0.7276216524216524,400
svc,mca,16,zgraph,pca,D100,41,meta,0.7841666666666667,0.8450645586297759,0.0448,0.0446,0.8,0.8666666666666666,0.002,0.002,0.8,0.8652131998516872,5
svc,mca,20,loggraph,fa,D100,41,ref,0.615,0.7296491228070175,0.14079999999999998,0.1238,0.7,0.8235294117647058,0.018000000000000002,0.006999999999999999,0.6699999999999999,0.7932659932659932,5
lrc,mca,5,loggraph,fa,D100,41,mean,0.5775,0.671606824548001,0.2874,0.2662,0.55,0.6666666666666666,0.26,0.183,0.5799999999999998,0.6866506112023354,5
svc,mca,12,rankgraph,fa,D100,41,consensus,0.6541666666666666,0.7657142857142857,0.0774,0.07,0.7,0.8235294117647058,0.021,0.01,0.6599999999999999,0.7903030303030303,5
svc,mca,20,loggraph,fa,D100,41,mega,0.6445730967546254,0.7275740082185924,0.0066,0.0,0.6238095238095238,0.7357859531772576,0.0,0.0,0.6199999999999999,0.7233124477861319,5
knn,mca,12,zgraph,pca,D100,41,median,0.7191666666666666,0.8015905147484095,0.0714,0.08,0.7,0.7999999999999999,0.021,0.026000000000000002,0.72,0.8134482758620691,5
svc,mca,10,graph,fa,D100,41,none,0.7298333333333332,0.7814674593559773,0.049516,0.06555600000000003,0.7989999999999998,0.8744696969696971,0.00011999999999999999,0.00504,0.7094,0.7560407490737927,250
svc,mca,10,graph,fa,D100,41,meta,0.7933333333333333,0.8556935817805382,0.015200000000000003,0.0158,0.845,0.8926108374384236,0.0,0.0014000000000000002,0.8070000000000002,0.8664860426929393,5
knn,mca,2,zgraph,fa,D100,41,none,0.6786666666666666,0.7531790687289408,0.10702000000000003,0.12962,0.6500000000000001,0.7407407407407407,0.06000000000000001,0.06400000000000003,0.6689999999999999,0.7566944549703172,50
knn,mca,2,zgraph,fa,D100,41,meta,0.6799999999999999,0.7705868163534066,0.0694,0.08420000000000001,0.725,0.8137931034482759,0.017,0.0165,0.7250000000000001,0.8116536304300487,5
svc,mca,18,graph,fa,D100,41,mean,0.7441666666666666,0.7965747702589808,0.0924,0.0956,0.75,0.8275862068965518,0.008,0.01,0.74,0.7899851356373095,5
svc,mca,7,rankgraph,fa,D100,41,none,0.6666666666666666,0.7749450549450547,0.0748,0.06380000000000001,0.6999999999999998,0.823529411764706,0.029000000000000005,0.011,0.6599999999999999,0.7903030303030302,175
svc,mca,7,rankgraph,fa,D100,41,meta,0.6791666666666666,0.8088888888888889,0.045799999999999993,0.0244,0.7000000000000001,0.8235294117647057,0.028999999999999998,0.010999999999999998,0.7000000000000001,0.8235294117647057,5
knn,mca,12,graph,pca,D100,41,median,0.6675,0.7645021645021645,0.08120000000000001,0.0808,0.7,0.8125000000000001,0.021,0.016,0.7300000000000001,0.8302419354838709,5
lrc,mca,5,loggraph,pca,D100,41,median,0.8074999999999999,0.8590929893904724,0.0238,0.020200000000000003,0.7,0.7999999999999999,0.018000000000000002,0.016,0.6799999999999999,0.7889427526496492,5
lrc,mca,14,loggraph,fa,D100,41,median,0.5641666666666667,0.6698952255473994,0.251,0.2352,0.5,0.5833333333333334,0.41200000000000003,0.47,0.5700000000000001,0.6557435897435898,5
lrc,mca,18,loggraph,pca,D100,41,none,0.8211018518518518,0.8629904009034446,0.010553333333333336,0.01555333333333333,0.7005555555555557,0.7861795292829776,0.017888888888888885,0.025822222222222226,0.6408888888888886,0.7500351002764799,450
lrc,mca,18,loggraph,pca,D100,41,meta,0.7566666666666666,0.8342533408620365,0.014599999999999997,0.013,0.6527777777777778,0.775627240143369,0.05200000000000001,0.029611111111111112,0.6905555555555555,0.7987218870199959,5
rfc,mca,20,zgraph,pca,D100,41,mean,0.7316666666666667,0.8203694855868768,0.0528,0.044800000000000006,0.75,0.8387096774193549,0.004,0.004,0.75,0.8260061777303156,5
ada,mca,16,rankgraph,pca,D100,41,none,0.6785208333333332,0.7739663848631241,0.06927749999999999,0.0714625,0.6506250000000001,0.7883244206773621,0.058625,0.02585,0.6901250000000002,0.8006901518621404,400
ada,mca,16,rankgraph,pca,D100,41,meta,0.6775,0.7767505720823799,0.08499999999999999,0.0726,0.7,0.8235294117647058,0.028999999999999998,0.013999999999999999,0.699375,0.8097378043959521,5
svc,mca,18,loggraph,fa,D100,41,mean,0.6666666666666666,0.7664542627471688,0.0784,0.0702,0.7,0.8235294117647058,0.018000000000000002,0.011000000000000001,0.6699999999999999,0.7958202716823408,5
